Estimated Rooting Depth (m)
0.1
0.10644329896907218
0.11288659793814433
0.1193298969072165
0.12577319587628866
0.13221649484536083
0.138659793814433
0.14510309278350517
0.15154639175257734
0.15798969072164948
0.16443298969072165
0.17087628865979382
0.177319587628866
0.18376288659793816
0.1902061855670103
0.19664948453608247
0.20309278350515464
0.2095360824742268
0.21597938144329898
0.22242268041237112
0.2288659793814433
0.23530927835051546
0.24175257731958763
0.2481958762886598
0.25463917525773194
0.2610824742268041
0.2675257731958763
0.2739690721649485
0.2804123711340206
0.28685567010309276
0.2932989690721649
0.2997422680412371
0.3061855670103093
0.31262886597938144
0.3190721649484536
0.3255154639175257
0.3319587628865979
0.3384020618556701
0.34484536082474226
0.3512886597938144
0.35773195876288655
0.3641752577319588
0.37061855670103094
0.3770618556701031
0.3835051546391752
0.38994845360824737
0.3963917525773196
0.40283505154639176
0.4092783505154639
0.41572164948453605
0.4221649484536082
0.42860824742268044
0.4350515463917526
0.44149484536082473
0.44793814432989687
0.454381443298969
0.46082474226804127
0.4672680412371134
0.47371134020618555
0.4801546391752577
0.48659793814432983
0.4930412371134021
0.49948453608247423
0.5059278350515464
0.5123711340206185
0.5188144329896907
0.5252577319587629
0.531701030927835
0.5381443298969072
0.5445876288659793
0.5510309278350515
0.5574742268041237
0.5639175257731959
0.570360824742268
0.5768041237113402
0.5832474226804123
0.5896907216494846
0.5961340206185567
0.6025773195876288
0.609020618556701
0.6154639175257731
0.6219072164948453
0.6283505154639175
0.6347938144329897
0.6412371134020618
0.6476804123711339
0.6541237113402061
0.6605670103092783
0.6670103092783505
0.6734536082474226
0.6798969072164948
0.6863402061855669
0.6927835051546392
0.6992268041237113
0.7056701030927834
0.7121134020618556
0.7185567010309278
0.725
0.7314432989690721
0.7378865979381443
0.7443298969072164
0.7507731958762887
0.7572164948453608
0.7636597938144329
0.7701030927835051
0.7765463917525772
0.7829896907216495
0.7894329896907216
0.7958762886597938
0.8023195876288659
0.808762886597938
0.8152061855670103
0.8216494845360824
0.8280927835051546
0.8345360824742267
0.8409793814432989
0.8474226804123711
0.8538659793814433
0.8603092783505154
0.8667525773195875
0.8731958762886597
0.8796391752577319
0.8860824742268041
0.8925257731958762
0.8989690721649484
0.9054123711340205
0.9118556701030928
0.9182989690721649
0.924742268041237
0.9311855670103092
0.9376288659793813
0.9440721649484536
0.9505154639175257
0.9569587628865979
0.96340206185567
0.9698453608247422
0.9762886597938144
0.9827319587628865
0.9891752577319587
0.9956185567010308
1.002061855670103
1.0085051546391752
1.0149484536082474
1.0213917525773195
1.0278350515463917
1.0342783505154638
1.0407216494845362
1.0471649484536083
1.0536082474226804
1.0600515463917526
1.0664948453608247
1.0729381443298969
1.079381443298969
1.0858247422680412
1.0922680412371133
1.0987113402061854
1.1051546391752578
1.11159793814433
1.118041237113402
1.1244845360824742
1.1309278350515464
1.1373711340206185
1.1438144329896907
1.150257731958763
1.1567010309278352
1.1631443298969073
1.1695876288659794
1.1760309278350516
1.1824742268041237
1.1889175257731959
1.195360824742268
1.2018041237113402
1.2082474226804123
1.2146907216494847
1.2211340206185568
1.227577319587629
1.234020618556701
1.2404639175257732
1.2469072164948454
1.2533505154639175
1.2597938144329897
1.2662371134020618
1.272680412371134
1.2791237113402063
1.2855670103092784
1.2920103092783506
1.2984536082474227
1.3048969072164949
1.311340206185567
1.3177835051546392
1.3242268041237113
1.3306701030927834
1.3371134020618558
1.343556701030928
1.35
